,dt,open,close,high,low,vol,ts,close_nxt30min,close_diff_nxt30min,close_diffrate_nxt30min,label1,k,d,j,duanxian,pianliEMA,pianli,atr,obv,m5,m10,predict_score
26881,2024-04-11 03:32:00,58.64,58.68,58.68,58.6,182456,1712777520,,,,False,65.47068423730084,52.94012181044378,90.53180909101498,-4.3507687820354874,0.007746603201494222,0.002955230583331251,0.09757142857142855,-11061728,-11001745.339923162,-11088904.091437303,0.5280748
26883,2024-04-11 03:34:00,58.57,58.54,58.596,58.54,147472,1712777640,,,,False,62.20520727237402,54.241225613872416,78.13317058937722,-23.954605903033794,0.00246904909603502,-0.0027972611396886605,0.09835714285714252,-11429288,-11206497.484410295,-11109520.979446739,0.57554156
26893,2024-04-11 03:44:00,58.9,58.945,58.975,58.875,135744,1712778240,,,,False,59.561081658149995,56.052656422503695,66.5779321294426,73.26863950988165,0.0024132130623153304,0.00660337565546321,0.09321428571428518,-10795488,-11050779.185287409,-11158060.89787441,0.5219635
26899,2024-04-11 03:50:00,59.085,59.08,59.13,59.08,144800,1712778600,,,,False,70.12099370110849,59.485462488624826,91.39205612607581,84.95268210396911,0.01167779363470953,0.013020371549415186,0.09064285714285703,-10199656,-10392457.069764603,-11002774.402066452,0.5969823
26902,2024-04-11 03:53:00,58.955,58.93,58.955,58.93,117456,1712778780,,,,False,70.89013416533523,61.573325319293424,89.52375185741884,29.909210370415053,0.009206837505290066,0.007199926113324185,0.10207142857142822,-10605448,-10531589.94659692,-10957164.996002413,0.6478253
26903,2024-04-11 03:54:00,58.935,58.995,59.004,58.935,177808,1712778840,,,,False,71.46092887394758,62.232498889603704,89.91778884263533,25.49252635615308,0.008526168541540223,0.007164830614040535,0.10271428571428538,-10427640,-10496939.964397948,-10936399.309884673,0.53143567
26904,2024-04-11 03:55:00,59.0,59.015,59.025,58.957,250200,1712778900,,,,False,72.0115522637031,62.88443578121033,90.26578522868863,31.321449133619552,0.008114637951374085,0.0072915767710418035,0.09828571428571362,-10177440,-10390439.9762653,-10906636.199693117,0.53143567
26905,2024-04-11 03:56:00,59.05,58.97,59.095,58.97,297320,1712778960,,,,False,72.06792496993242,63.4966683937918,89.21043812221366,24.07240053522267,0.007587572987729854,0.006533443060441392,0.09607142857142799,-10474760,-10418546.650843535,-10889699.878136525,0.53143567
26906,2024-04-11 03:57:00,58.98,58.985,59.005,58.965,129632,1712779020,,,,False,72.26339663860361,64.08111694344592,88.62795602891899,19.626555408672786,0.007105080649941321,0.006140095974364251,0.09185714285714244,-10345128,-10394073.767229024,-10868344.118209602,0.6478253
26907,2024-04-11 03:58:00,58.98,59.108,59.108,58.98,148304,1712779080,,,,False,73.59509059403999,64.71538185348552,91.35450807514891,36.60012516914935,0.00727771090607349,0.007622971418337826,0.09385714285714235,-10196824,-10328323.84481935,-10842009.995926872,0.6478253
27322,2024-04-12 21:53:00,60.228,60.197,60.228,60.15,252250,1712929980,59.97,-0.22700000000000387,-0.0037709520407994395,False,,,,69.37273942338699,0.007703763744332466,0.008076533665279486,0.09028571428571398,-5640881,-5457284.5261058975,-5737177.590075566,0.52649474
27323,2024-04-12 21:54:00,60.16,60.23,60.23,60.16,196761,1712930040,59.955,-0.2749999999999986,-0.004565830981238562,False,,,,80.1980489528875,0.007929659746705897,0.008381451751452761,0.08778571428571423,-5444120,-5452896.350737265,-5725685.1355628,0.52649474
27325,2024-04-12 21:56:00,60.273,60.19,60.273,60.19,216027,1712930160,59.837,-0.35299999999999443,-0.005864761588303613,False,,,,78.58131815473858,0.008064404216955317,0.007822677175406707,0.08728571428571488,-5418510,-5385786.822549896,-5693925.937903224,0.52649474
27326,2024-04-12 21:57:00,60.142,60.17,60.2,60.14,211118,1712930220,59.805,-0.365000000000002,-0.0060661459198936675,False,,,,62.27696283372357,0.007645361023138082,0.00680727463550361,0.08692857142857184,-5629628,-5467067.215033265,-5691404.450142313,0.52649474
27327,2024-04-12 21:58:00,60.145,60.155,60.175,60.129,235416,1712930280,59.75,-0.40500000000000114,-0.006732607430803776,False,,,,45.338785129413,0.007029010153219764,0.005796308413383125,0.07950000000000047,-5865044,-5599726.14335551,-5698213.844254379,0.52649474
27431,2024-04-12 23:42:00,59.56,59.5,59.59,59.5,284528,1712936520,59.29,-0.21000000000000085,-0.003529411764705897,False,73.02197536645689,52.91530200910879,113.23532208115306,3.8398307893240258,0.009203977003353916,0.0065408963484929064,0.07957142857142786,-9439642,-9176697.411360573,-8982204.035297051,0.5499969
27432,2024-04-12 23:43:00,59.53,59.455,59.53,59.455,131280,1712936580,59.33,-0.125,-0.002102430409553444,False,72.33402385553995,54.209883465537544,108.58230463554477,-10.665461816187886,0.007564087663787226,0.004284308984653844,0.0799285714285709,-9570922,-9308105.607573716,-9005291.01430501,0.66468513
27433,2024-04-12 23:44:00,59.49,59.515,59.515,59.44,125232,1712936640,59.31,-0.2049999999999983,-0.0034445097874485136,False,72.12436821111659,55.404182448576144,105.5647397361975,-10.281526297876127,0.006261557580671272,0.0036564974144393638,0.08035714285714235,-9445690,-9353967.071715811,-9022561.562763639,0.62549764
27435,2024-04-12 23:46:00,59.58,59.579,59.609,59.579,93728,1712936760,59.234,-0.34499999999999886,-0.0057906309270044625,False,72.4521480543822,57.59597211271962,102.16449993770738,23.432274245680873,0.005258693713441594,0.004500918128819126,0.07892857142857121,-9428858,-9374744.698540362,-9050271.65251653,0.5969416
27445,2024-04-12 23:56:00,59.52,59.54,59.555,59.52,71636,1712937360,59.16,-0.38000000000000256,-0.006382264024185465,False,76.15331768448642,67.04572519073064,94.36850267199802,3.183987365619089,0.0035278690134033,0.0013426252787700885,0.07607142857142891,-9401950,-9251992.420689689,-9069630.342535906,0.5240883
27446,2024-04-12 23:57:00,59.53,59.47,59.53,59.47,111376,1712937420,59.056,-0.4140000000000015,-0.006961493189843643,False,74.72939787538368,67.55797003637417,89.0722535534027,-9.108116517950407,0.00221245122174269,-0.0004183843615785315,0.07571428571428587,-9513326,-9339103.613793127,-9087030.172240378,0.5969416
27447,2024-04-12 23:58:00,59.464,59.55,59.562,59.464,70912,1712937480,59.03,-0.519999999999996,-0.008732157850545694,False,74.09928986887662,67.99405802520766,86.30975355621456,-0.5053727247865822,0.0013640720466571777,-0.0003326863035138477,0.07735714285714275,-9442414,-9373540.40919542,-9100966.792936835,0.5969416
27448,2024-04-12 23:59:00,59.58,59.55,59.59,59.53,80408,1712937540,59.029,-0.5209999999999937,-0.008748950461796703,False,73.51118906280337,68.36186676104738,83.80983366631534,11.123795314760201,0.0008170744589140011,-0.0002769207165723524,0.07485714285714298,-9522822,-9423300.939463614,-9117510.134390293,0.5969416
27449,2024-04-13 00:00:00,59.54,59.505,59.56,59.505,73692,1712937600,58.955,-0.5500000000000043,-0.009242920762961166,False,72.44737358091868,68.63423388237213,80.07365297801178,11.287846026177561,0.00023981448131082602,-0.0009147054738955243,0.07664285714285717,-9596514,-9481038.626309076,-9136294.59970832,0.5969416
27526,2024-04-13 01:17:00,58.765,58.76,58.765,58.74,151056,1712942220,58.64,-0.11999999999999744,-0.0020422055820285474,False,24.300895374527244,15.109382826060973,42.683920471459786,77.79579122633797,0.0013843089235344688,0.004378850119421309,0.07842857142857287,-13755906,-13798841.88219885,-13080490.515921768,0.51698244
27528,2024-04-13 01:19:00,58.7,58.682,58.715,58.67,140328,1712942340,58.775,0.09299999999999642,0.0015848130602228352,False,28.438375147271245,16.702227293507846,51.91067085479804,60.25404900060275,0.0028355455339922064,0.00391166258793108,0.08100000000000104,-13840778,-13853323.725421712,-13144238.93607388,0.51698244
27565,2024-04-13 01:56:00,58.586,58.65,58.65,58.586,112980,1712944560,58.552,-0.09799999999999898,-0.0016709292412617047,False,51.39707295807048,30.98477226617749,92.22167434185647,8.765343497827871,0.008067489585687915,0.00645019133835749,0.09578571428571385,-14501082,-14512280.5039752,-14453965.665080015,0.5827382
27566,2024-04-13 01:57:00,58.624,58.63,58.665,58.62,64864,1712944620,58.57,-0.060000000000002274,-0.0010233668770254524,False,52.63225556287084,32.427937819290385,93.04089105003173,8.889120634911563,0.00735502543712962,0.005930097140013029,0.09007142857142826,-14565946,-14530169.002650134,-14458357.05076315,0.5827382
27567,2024-04-13 01:58:00,58.72,58.63,58.72,58.62,147504,1712944680,58.51,-0.12000000000000455,-0.002046733754050905,False,53.785092660684505,33.85174814204999,93.65178169795352,8.908710060207753,0.006727108871927912,0.005471275741524493,0.09257142857142853,-14713450,-14591262.668433424,-14468360.695831262,0.540593
27569,2024-04-13 02:00:00,58.55,58.54,58.57,58.535,65188,1712944800,58.617,0.07699999999999818,0.0013153399385035563,False,54.21452950639009,36.466611304843966,89.71036590948236,-12.601871178088999,0.004699884004255085,0.0025693840411018533,0.09178571428571455,-14971830,-14788202.741525969,-14504618.072545506,0.5106281
27584,2024-04-13 02:15:00,58.641,58.62,58.65,58.62,52036,1712945700,58.397,-0.22299999999999898,-0.0038041624019105936,False,63.24125999515747,49.76379312432938,90.19619373681365,24.242783269882395,0.004903379403345821,0.003922366615764272,0.08228571428571538,-14265866,-14276925.28451626,-14510991.587649193,0.5106281
27585,2024-04-13 02:16:00,58.6,58.71,58.71,58.6,104636,1712945760,58.4,-0.3100000000000023,-0.005280190768182631,False,64.48883514335,50.74546259226409,91.97558024552183,25.74280081076199,0.004763268662547613,0.004483047180951196,0.08085714285714372,-14161230,-14238360.189677509,-14497275.446957067,0.5106281
27594,2024-04-13 02:25:00,58.63,58.54,58.63,58.54,138880,1712946300,58.48,-0.060000000000002274,-0.001024940211821016,False,70.84240316548292,59.78806851564282,92.95107246516312,32.36036443794944,0.003331714076355923,0.0009609560987500508,0.08349999999999927,-14219450,-14110618.933247723,-14362120.614306916,0.5106281
27596,2024-04-13 02:27:00,58.55,58.57,58.57,58.54,134160,1712946420,58.429,-0.14099999999999824,-0.002407375789653376,False,67.30884645803896,60.85798209663704,80.21057518084281,9.120012601140502,0.0007906558928611569,-0.0015646908862229528,0.07349999999999923,-13855514,-13998707.303665657,-14328220.713168362,0.5106281
27659,2024-04-13 03:30:00,58.305,58.3,58.32,58.3,77544,1712950200,58.72,0.4200000000000017,0.007204116638078932,True,37.81475613756158,31.632008854849254,50.18025070298624,41.66354277034091,0.0008821696819548658,0.00045342617621838916,0.06242857142857007,-14478370,-14409024.098770313,-14623081.669510644,0.5106281
27660,2024-04-13 03:31:00,58.345,58.34,58.35,58.34,78808,1712950260,,,,False,38.75056251851433,32.106579099093594,52.0385293573558,36.20902140429392,0.0007756417857179448,0.0005625859932441024,0.0634999999999992,-14399562,-14405870.065846877,-14614316.192274934,0.5106281
27669,2024-04-13 03:40:00,58.316,58.275,58.316,58.275,130512,1712950800,,,,False,52.36394867343454,40.42233004077565,76.24718593875232,11.880248187825941,0.002100249963966616,-0.00042285869106342705,0.06821428571428559,-14556474,-14316989.7832502,-14479697.298073595,0.5106281
27670,2024-04-13 03:41:00,58.32,58.427,58.427,58.32,144552,1712950860,,,,False,53.88567698972034,41.31988650403863,79.01725796108376,17.72441806850057,0.0016403877864143864,0.0007206634313099268,0.07321428571428612,-14411922,-14348633.855500134,-14477039.44324718,0.5106281
27679,2024-04-13 03:50:00,58.735,58.785,58.795,58.735,136704,1712951400,,,,False,71.93167303516852,52.939026793026635,109.91696551945229,74.14222722627363,0.01169021665752391,0.012700339211221845,0.0797857142857141,-12787450,-13033755.080628775,-14116850.114811849,0.52932566
27911,2024-04-16 01:12:00,57.99,58.01,58.028,57.99,118972,1713201120,56.09,-1.9199999999999946,-0.03309774176866048,False,26.717980333685354,19.878745493645955,40.39645001376416,54.421522077576185,0.0018413991081663193,0.00036562082368920277,0.06878571428571487,-9462422,-9464402.286769517,-9397612.904937722,0.52532876
27913,2024-04-16 01:14:00,58.05,57.96,58.05,57.95,123332,1713201240,56.22,-1.740000000000002,-0.030020703933747447,False,27.903592461414068,20.905061867999997,41.90065364824221,19.539770149940352,0.00016844195182588143,-0.0017408058890697122,0.06985714285714247,-9443442,-9425350.571897564,-9396489.98414282,0.578834
28002,2024-04-16 02:43:00,56.175,56.09,56.175,56.08,139008,1713206580,55.75,-0.3400000000000034,-0.006061686575147145,False,52.68877335788303,32.732329335906556,92.60166140183597,27.581844445071,0.005612606452668435,0.0034482853002591675,0.09942857142857216,-19672654,-19539143.634574294,-18965540.610214986,0.540593
28003,2024-04-16 02:44:00,56.07,56.05,56.075,56.05,93272,1713206640,55.715,-0.33499999999999375,-0.005976806422836642,False,52.432259107534044,34.04565798734839,89.20546134790536,9.889673217374366,0.004249774139894094,0.0015241095143454105,0.09835714285714404,-19765926,-19614737.756382864,-18996928.272559498,0.5106281
28005,2024-04-16 02:46:00,56.035,55.96,56.059,55.96,120152,1713206760,55.743,-0.21699999999999875,-0.0038777698355968327,False,50.66696513750044,36.2623000990858,79.47629521432974,-16.824631948590635,0.0010844928648045505,-0.002271554333659284,0.09292857142857258,-20081246,-19847208.558392387,-19075778.195469186,0.5106281
28064,2024-04-16 03:45:00,55.78,55.72,55.78,55.72,126776,1713210300,,,,False,50.76765276105917,36.50055565086107,79.30184698145537,18.19122219536311,0.001561531133337923,-9.211190023515168e-05,0.08814285714285626,-19483630,-19428174.275362067,-19374788.50116937,0.5106281
28903,2024-04-18 22:14:00,53.57,53.637,53.637,53.57,157232,1713449640,54.167,0.5300000000000011,0.00988123869716802,True,,,,90.3702909214552,0.007409519185671215,0.010006045142954502,0.10857142857142879,-6864804,-6903800.845975665,-6434822.405045096,0.52649474
29155,2024-04-19 02:26:00,53.07,53.109,53.109,53.06,140728,1713464760,52.69,-0.41900000000000404,-0.007889434935698356,False,55.78886402140525,34.17321195640492,99.02016815140591,71.32383284216299,0.008664904164738368,0.010004393777532122,0.09492857142857096,-10225372,-10347912.053331373,-10463753.01221942,0.5969823
29156,2024-04-19 02:27:00,53.12,53.14,53.165,53.1,113552,1713464820,52.685,-0.4549999999999983,-0.008562288295069595,False,58.46960641997825,35.79297158730981,103.82287608531513,75.44331020726284,0.009399001593553743,0.010867196451184492,0.09207142857142767,-10111820,-10269214.702220917,-10449951.71762258,0.5969823
29157,2024-04-19 02:28:00,53.125,53.03,53.125,53.03,149640,1713464880,52.68,-0.3500000000000014,-0.006600037714501252,False,59.79829932531305,37.393326769843355,104.60824443625245,57.089800265330865,0.009377327658654452,0.009333979788855864,0.08349999999999927,-10261460,-10266629.801480612,-10442559.88555895,0.5969823
29158,2024-04-19 02:29:00,52.98,52.85,52.98,52.83,378064,1713464940,52.67,-0.17999999999999972,-0.003405865657521281,False,59.118412703625545,38.8416658320955,99.67190644668563,37.41272177195732,0.007962146806730455,0.005131785102882459,0.09278571428571374,-10639524,-10390927.867653742,-10450283.968478208,0.53143567
29160,2024-04-19 02:31:00,52.835,52.835,52.86,52.835,107400,1713465060,52.68,-0.15500000000000114,-0.002933661398694069,False,58.129817288491616,41.37627120775763,91.63690944995959,8.195336976505075,0.00444583649154147,0.0007005790439981302,0.0894999999999995,-10585884,-10475370.163401663,-10456664.132378386,0.578834
29194,2024-04-19 03:05:00,52.904,52.905,52.935,52.885,135640,1713467100,52.96,0.054999999999999716,0.0010395992817314,False,37.09452685131434,37.30398258114769,36.67561539164764,61.962879443130745,0.0018815781269214476,0.004999605885359025,0.09078571428571484,-10710612,-10865076.90499878,-10731407.070757635,0.52532876
29195,2024-04-19 03:06:00,52.881,52.936,52.936,52.875,104936,1713467160,53.03,0.0940000000000012,0.0017757291824089692,False,38.845558394560065,37.40675430204185,41.723166579596494,69.49988194018542,0.0033097174220974024,0.006165996012449312,0.08800000000000097,-10605676,-10778609.936665853,-10726476.440531846,0.52532876
29196,2024-04-19 03:07:00,52.88,52.922,52.98,52.88,116632,1713467220,53.069,0.14700000000000557,0.002777672801481531,False,40.33052116825604,37.601672093122794,45.788219318522536,67.82657123185164,0.0043885935131113924,0.006546345695139373,0.08907142857142906,-10722308,-10759842.624443904,-10726312.972275695,0.52532876
29199,2024-04-19 03:10:00,52.967,52.935,52.967,52.91,135088,1713467400,52.901,-0.03399999999999892,-0.0006422971568905057,False,46.149377803168825,38.921072071309,60.605989266888486,64.42527908135521,0.007269651158286136,0.0081817689552452,0.09414285714285851,-10448996,-10525602.407242639,-10693409.116457948,0.5969823
29200,2024-04-19 03:11:00,52.94,53.035,53.035,52.934,138752,1713467460,52.915,-0.11999999999999744,-0.00226265673611761,False,48.35275261629088,39.54985077430779,65.95855630025706,64.40149375656728,0.007874190502727611,0.00908326919161056,0.09714285714285863,-10310244,-10453816.271495093,-10678383.033459596,0.5969823
